date,Candidate_name,Comment,Election_year,Postal_data,Poll_data,Final_percentage
7/30/2024,Anura,Our next President,2024,48.39,37,
7/30/2024,Anura,How long are you going to fool these people with your never ending talks???,2024,48.39,37,
7/30/2024,Anura,"Renaissance is a new word, AKD heard when he came to UK.",2024,48.39,37,
7/28/2024,Anura,"Never has the word ""Renaissance"" had more meaning in Sri Lanka than today. The deranged replies to this post is ample evidence of this. God bless Mother Lanka and God bless",2024,48.39,37,
7/28/2024,Anura,Renaissance to what? Sri Lanka hasn't been a prosperous country on this side of 70 years. Anuradhapura yugaya agricultural utopia been tried and failed given different context. Choice of word shows serious lack of clarity in vision.,2024,48.39,37,
7/28/2024,Anura,Great Event,2024,48.39,37,
7/28/2024,Anura,OMG this will be the end of Sri Lanka!,2024,48.39,37,
7/28/2024,Anura,"If JVP comes to power, economy of Sri-Lanka will melt down. Don't make Sri-Lanka a North Korea or Cuba. I appreciate JVP's fight against corruption. But, socialism is a failed ideology. Rajapakshas have ruined our economy. Now, only experts ... No newbies.",2024,48.39,37,
7/28/2024,Anura,"Demand integrity, reject corruption. Let's build a Sri Lanka where honesty prevails. Our struggle has brought us this far; let's secure a clean future for all",2024,48.39,37,
7/28/2024,Anura,please arrange a meeting sir in trincomalee,2024,48.39,37,
7/28/2024,Anura,That is a big crowd,2024,48.39,37,
7/27/2024,Anura,wow,2024,48.39,37,
7/26/2024,Anura,This much of fools,2024,48.39,37,
7/26/2024,Anura,great,2024,48.39,37,
7/26/2024,Anura,true leader,2024,48.39,37,
7/26/2024,Anura,It's a long waited moment… The mother Lanka is on it’s correct path…,2024,48.39,37,
7/26/2024,Anura,win brother,2024,48.39,37,
7/26/2024,Anura,Congratulations,2024,48.39,37,
7/25/2024,Anura,Congratulations ❤️❤️❤️,2024,48.39,37,
7/25/2024,Anura,All the best and best wishes ❤️,2024,48.39,37,
7/25/2024,Anura,Congratulations and best wishes for you AKD,2024,48.39,37,
7/25/2024,Anura,Congratulations to future SL president,2024,48.39,37,
7/22/2024,Anura,"💕Go Ahead, Good Luck you All, Victory to ""MALIMAWA""💕",2024,48.39,37,
7/22/2024,Anura,What language did you converse in? We'd love to hear the sound clip,2024,48.39,37,
7/22/2024,Anura,Please try not to miss any countries in the world map. Here's a list just in case...,2024,48.39,37,
7/22/2024,Anura,Yoshifumi agreed to appear for some photo shoot with this wanna-be-president of Sri Lanka.. no harm in that... bit of fun too,2024,48.39,37,
7/22/2024,Anura,Waste of time and resources. He must be idling MP,2024,48.39,37,
7/21/2024,Anura,"Did you tell them that you plan to make sulfuric acid in Paranthan & that your colleague has discovered a cure for cancer? Are they aware that Premadasa nearly eradicated cancer in 1988-89 but was unfortunately killed by the cancer in the North, LTTE, before he finished the job?",2024,48.39,37,
7/21/2024,Anura,"Explain this to me; Why is AKD campaigning overseas when we are so close to an election? Shouldn’t he be addressing voters in Sri Lanka, the people who actually vote in an election? Either he knows that his campaign is failing or that he will stand down & not contest.",2024,48.39,37,
7/21/2024,Anura,waste of money and time,2024,48.39,37,
7/21/2024,Anura,we stand with you,2024,48.39,37,
7/21/2024,Anura,all thanks to you,2024,48.39,37,
7/21/2024,Anura,"Listen few videos clips of event, noted that it was ""another useless fairly tale story meeting"". Talked more about RW & PE. Then 70m of his own air travel cost. Nothing much about NPP future Economy/policy decisions. Hope collected some hard earned SL guys money for NPP posters!!",2024,48.39,37,
7/21/2024,Anura,full house,2024,48.39,37,
7/21/2024,Anura,"One man, trying to run the Government.",2024,48.39,37,
7/21/2024,Anura,Next time visit Cuba and Russia. No invitation from Putin???,2024,48.39,37,
7/21/2024,Anura,"Listen to AKD'S speech . Watch the questions posed to him and his answers . See how much the investment is ready to come if an efficient , transparent , and corruption free government is in power . That is NPP .",2024,48.39,37,
7/16/2024,Anura,Damn that’s a pretty big crowd in Kandy.,2024,48.39,37,
7/16/2024,Anura,Your sweet words won't bring you votes bro maximum 5%. 2% up than in 2019. You cannot hoodwink the masses all the time one day all your lies will be exposed. It's only matter of time. should be aware of the JVP history before they decide in 2024. It's the duty of the nation.,2024,48.39,37,
7/16/2024,Anura,thats a one hell of a rally.looks like lal did well in kandy.that place was packed.,2024,48.39,37,
7/14/2024,Anura,probably the largest youth rally ever in gampaha.things going well akd.sjb lost its face after gathering bunch of pohottu mps in to its http://party.now people asking whats the difference between ranil and sajith.sjb got trapped.xddd,2024,48.39,37,
7/14/2024,Anura,love,2024,48.39,37,
7/14/2024,Anura,Z generation of Sri Lanka is trying to make change of the 76 political system of the country....these efforts couldn't be counted but would be appreciated by next generation...,2024,48.39,37,
7/14/2024,Anura,love,2024,48.39,37,
7/13/2024,Anura,Why less crowd day by day ?,2024,48.39,37,
7/13/2024,Anura,why lying,2024,48.39,37,
7/13/2024,Anura,win win,2024,48.39,37,
7/13/2024,Anura,well done man,2024,48.39,37,
7/13/2024,Anura,Have they come to listen to your never ending talk??? Why not grow fruits and vegetables feed the nation?? For a change do something useful.,2024,48.39,37,
7/13/2024,Anura,Do you know the meaning of Renaissance???,2024,48.39,37,
7/13/2024,Anura,Using AI for images a lot same like facebook likes,2024,48.39,37,
7/6/2024,Anura,Fox is everywhere…,2024,48.39,37,
7/6/2024,Anura,No matter what you talk now like a big shot all lies You say they ruined Sri Lanka all political parties except JVP NPP bullshit You guys are among the worst always think think.about power you went in to collation with all.of them who ruined this country U only talk Big,2024,48.39,37,
7/6/2024,Anura,Trying to get the religious vote to mess up the country.,2024,48.39,37,
7/6/2024,Anura,Trying kiss minorities’s ass to come to power. Racist SOB.,2024,48.39,37,
7/5/2024,Anura,you ran away when the country was at its worst during the #SriLankaCrisis. Now that we have recovered you are holding National Renaissance rallies for the rebirth of Sri Lanka. Are you holding them in honor of & ministers who took up the challenge that you refused,2024,48.39,37,
7/2/2024,Anura,Looser and racist,2024,48.39,37,
7/2/2024,Anura,Super crowded..again …,2024,48.39,37,
7/2/2024,Anura,Excellent Excellent Excellent,2024,48.39,37,
7/2/2024,Anura,Congratulations anura sahodaraya with npp and jvp,2024,48.39,37,
7/2/2024,Anura,Congratulation.,2024,48.39,37,
7/2/2024,Anura,love Sjith pramadasa,2024,48.39,37,
7/2/2024,Anura,Lets win this,2024,48.39,37,
7/2/2024,Anura,Our loving tribute to Suriya Vava farming,2024,48.39,37,
7/2/2024,Anura,Definitely our loving leader AKD is the only one who can change the country to prosperity. Jaya Wewaa Maalimawata.,2024,48.39,37,
7/2/2024,Anura,"Great , well done by Npp ,",2024,48.39,37,
7/2/2024,Anura,Let's rise together,2024,48.39,37,
7/2/2024,Anura,Great leader of our time. keep up the great work,2024,48.39,37,
7/2/2024,Anura,You have to add Attorney-general Department as they can’t submit cases without mistakes to courts to be punished. Police Department also as they are bias toward politicians for corruption to be punished. Bribary commission members not to be paid and punished if they can’t submit reports correctly,2024,48.39,37,
7/2/2024,Anura,Dhammika Perera has done a lot of work for this country as an individual.,2024,48.39,37,
7/1/2024,Anura,"In social media, Anura has won but the heads of the older generation who are not in social media have started to turn to Ranil's side from television, radio and village level. As the election approaches, more heads will change with the pretended program.",2024,48.39,37,
7/1/2024,Anura,What is the translation of Anura Oya? how do you do Do we inform about the time taken for the procedure?,2024,48.39,37,
6/30/2024,Anura,Why blurring the crowd and take photos bending,2024,48.39,37,
6/30/2024,Anura,Future generation is fucked,2024,48.39,37,
6/30/2024,Anura,congratulations congratulations,2024,48.39,37,
6/30/2024,Anura,love you,2024,48.39,37,
6/30/2024,Anura,congratulations,2024,48.39,37,
6/30/2024,Anura,win,2024,48.39,37,
6/30/2024,Anura,love,2024,48.39,37,
6/30/2024,Anura,respect,2024,48.39,37,
6/30/2024,Anura,Congratulations anura sahodaraya with npp and jvp,2024,48.39,37,
6/30/2024,Anura,lets do a change,2024,48.39,37,
6/29/2024,Anura,lets win,2024,48.39,37,
6/29/2024,Anura,good luck,2024,48.39,37,
6/29/2024,Anura,we watched online lets go,2024,48.39,37,
6/29/2024,Anura,Excellent people of the nation,2024,48.39,37,
6/29/2024,Anura,Congratulations,2024,48.39,37,
6/29/2024,Anura,Congratulations from Paris,2024,48.39,37,
6/29/2024,Anura,Make better Sri Lanka,2024,48.39,37,
6/29/2024,Anura,Keep it up,2024,48.39,37,
6/29/2024,Anura,Congratulations anura sahodaraya with npp and jvp,2024,48.39,37,
6/29/2024,Anura,winning for sure,2024,48.39,37,
6/29/2024,Anura,Proud of you,2024,48.39,37,
6/29/2024,Anura,Good. Effort. Good good,2024,48.39,37,
6/29/2024,Anura,We Sri Lankans expecting a leader and a supporting team for develop an example nation in the world.Congratulations,2024,48.39,37,
6/29/2024,Anura,Willing and supporting you our loving AKD to have a great victory for save our innocent children and people in the country. Definitely you are the winner. you are the very best Leader..,2024,48.39,37,
6/29/2024,Anura,"Get together , every kind of legends",2024,48.39,37,
6/29/2024,Anura,Congratulations to all participants in this Forum,2024,48.39,37,
6/29/2024,Anura,Best of luck for a great victory in the elections and the campaign towards developing a safe and sound country ....,2024,48.39,37,
6/29/2024,Anura,Pls check the sounds,2024,48.39,37,
6/29/2024,Anura,Watching live telecast,2024,48.39,37,
6/29/2024,Anura,Excellent! This is a remarkable and long-waited initiative for National R&D.,2024,48.39,37,
6/29/2024,Anura,"Great gathering... Be think....less price solar power units, household wind power systems, bio gas power systems or mini hydro power systems... that's very important..",2024,48.39,37,
6/29/2024,Anura,"As the world talk about goloble worming and climates changes Would like to try RAD for practical research an Organic and Environmental nature farming..as it is more needed support to National economy growth that can reduce over chemical using and that can be reduced all kind of natural environment hazardous, which will help more in National and public Health, and protect sustainable development of our country..",2024,48.39,37,
8/31/2024,Ranil,Yes ..can but not only to you,2024,12.91,26,
8/31/2024,Ranil,Get the heck out of here,2024,12.91,26,
8/31/2024,Ranil,why don't you publish your manifesto in Tamil and English Mr. President?,2024,12.91,26,
8/31/2024,Ranil,Good Evening Sir,2024,12.91,26,
8/31/2024,Ranil,Victory Rally ? You still have not won and will never win. Please move into a Naaki Madama.,2024,12.91,26,
8/31/2024,Ranil,Your leadership is leading us towards prosperity,2024,12.91,26,
8/31/2024,Ranil,Everyone is together for the country at this time No need to interpret it. Ranil is the only one who deserves it.,2024,12.91,26,
8/31/2024,Ranil,President Wickremesinghe’s experience and wisdom are guiding the country towards greater prosperity and peace,2024,12.91,26,
8/31/2024,Ranil,Great leader,2024,12.91,26,
8/31/2024,Ranil,#onlycanranil,2024,12.91,26,
8/30/2024,Ranil,"Ranil Wickremesinghe, a true statesman.",2024,12.91,26,
8/30/2024,Ranil,"You can't deliver, a Passport, NIC How can you "" Puluwan"" about a nation.",2024,12.91,26,
8/30/2024,Ranil,Wickremesinghe’s focus on education reform reflects his commitment to the future of Sri Lanka.,2024,12.91,26,
8/30/2024,Ranil,Our best leader in the,2024,12.91,26,
8/30/2024,Ranil,"Ranil wickremesinghe is the only leader who had the backbone to take the leadership of our country, while other leaders stepped back when our country fell into a huge economic crisis",2024,12.91,26,
8/30/2024,Ranil,You are a great pride to all Sri Lankans sir,2024,12.91,26,
8/30/2024,Ranil,This is the character of RW,2024,12.91,26,
8/30/2024,Ranil,Slavery mentality and religious beliefs push individuals to support corrupt politicians and justify their actions without understanding the country's economic situation and its impact on society as a whole.,2024,12.91,26,
8/30/2024,Ranil,great stuff Mr President. the presentation on the torture methods used in Batalanda was eye opening,2024,12.91,26,
8/30/2024,Ranil,"You could have introduced all the rogues you've surrounded yourself with. That way, these youth could get a true sense of who you really are.",2024,12.91,26,
8/29/2024,Ranil,"""RW"" as an abbreviation for Ranil Wickremesinghe **Resourceful Winner**: This could emphasize Wickremesinghe's capability to achieve success through resourcefulness, especially in navigating the challenges of Sri Lankan politics and economic crise",2024,12.91,26,
8/29/2024,Ranil,Ranil did you notice this pathetic bottling . You are supposed to be the Man who is in charge of Environment.,2024,12.91,26,
8/29/2024,Ranil,"Thank you, Have a blessed evening !",2024,12.91,26,
8/29/2024,Ranil,"Definitely ""Puluwang"" without you & corrupted goons around you",2024,12.91,26,
8/29/2024,Ranil,Ranil himself is old because he is old. Give way to the youth. You should rest. Why are you suffering even in your old age. Let a younger society come to the country. Give way.,2024,12.91,26,
8/29/2024,Ranil,Ranil is the only leader who can take the country forward at this time,2024,12.91,26,
8/29/2024,Ranil,The people of the country will continue with you,2024,12.91,26,
8/29/2024,Ranil,Best choice is ranil,2024,12.91,26,
8/29/2024,Ranil,We are all with you and may you win,2024,12.91,26,
8/29/2024,Ranil,Keep it up very good ranil....,2024,12.91,26,
8/28/2024,Ranil,Good leader,2024,12.91,26,
8/28/2024,Ranil,"Ranil Wickramasinghe, who solved our problems for us and ended the queue era, is a true hero of our country",2024,12.91,26,
8/28/2024,Ranil,This is not your first one. We have experiences what you did in past to my country. No need anymore for my country please....I love my country. You only protected yourself and your clan.,2024,12.91,26,
8/28/2024,Ranil,"As a mature, educated and intelligent ruler, only Ranil can take this country forward. The people saw how he worked during his rule, and people with brains will always be with Ranil.",2024,12.91,26,
8/28/2024,Ranil,People can’t understand this true leader of our motherland,2024,12.91,26,
8/28/2024,Ranil,"Mr. President, please act like one. They've done serious ecological terrorism in Pattipola area by deforesting montane forests. These are reserved lands. Please look into this, and taMany people around not understanding the economic reform strategies set behind & regulations set to over come current situation. Most of people are want road developments, change in trafic, change in bus boards, no strikes, continuous railway & buses running. When you go throughke necessary action. We'll vote for u if u take action to stop deforestation.",2024,12.91,26,
8/28/2024,Ranil,Amazing stuff Mr. President. The crowd itself is impressive!,2024,12.91,26,
8/28/2024,Ranil,Sin,2024,12.91,26,
8/28/2024,Ranil,"Sure, sure Batalanda back to old games. #IMF #worldbank #HumanRights killing",2024,12.91,26,
8/28/2024,Ranil,Definitely no doubt at all,2024,12.91,26,
8/27/2024,Ranil,Victory rally before victory.,2024,12.91,26,
8/27/2024,Ranil,Thank you Sir. Before any one if you can get it a big relief for many,2024,12.91,26,
8/27/2024,Ranil,Mr Ranil go to pay for the loan,2024,12.91,26,
8/27/2024,Ranil,How legal is it for these to be sent out?,2024,12.91,26,
8/27/2024,Ranil,If you have a personality come near the passport office and see,2024,12.91,26,
8/27/2024,Ranil,We need to update our country. We need a smart president like Ranil,2024,12.91,26,
8/27/2024,Ranil,"There’s no other leader like Ranil who has proved himself! Let’s all vote for Ranil and make sure he is President of Sri Lanka for the next 5 years for peace, prosperity and stability! Jayawewa Ranil!",2024,12.91,26,
8/27/2024,Ranil,Best of luck Ranil wicramasinga Sir,2024,12.91,26,
8/27/2024,Ranil,Yes we can win.,2024,12.91,26,
8/27/2024,Ranil,congratulations Mr President,2024,12.91,26,
8/26/2024,Ranil,"You are a lier ...! Free wifi , Volkswagen factory and so on.... no one is believing what you say",2024,12.91,26,
8/26/2024,Ranil,"Let's all vote for Cylinder and elect Ranil as the President again. He has proved within two years that he can overcome the unbearable economic crisis,resulting in high inflation and starvation. Please think, that today only Ranil is capable to lead the country, with more experience, frankness, unique commanding of English, excellent Digital knowledge etc. Jayawewa !",2024,12.91,26,
8/26/2024,Ranil,Opening the floor for discussion with the IMF shows your confidence in Sri Lanka’s future. Keep up the great work!,2024,12.91,26,
8/26/2024,Ranil,"Security organizers, please make sure the President is safe from all evil forces including JVP and Peratugamis. They might try to assassinate him as there's no other way to win against him. If you think about the recent Trump assassinate plot, there are things that we do not expect to happen, but they may be planning. So it's the whole responsibility of security forces and police to protect the most important person in Sri Lanka at the moment. Hope all strategies and actions in place not to let any unnecessary damage happen.",2024,12.91,26,
8/26/2024,Ranil,"They'll never come to debate with you, If they will, people ll know their eligibility of governing the country. Then you will become president again, that's the afraid both of them have",2024,12.91,26,
8/26/2024,Ranil,"Did u authorize deforestation of montane rain forests Pattipola area? Do u even know about this? If we had a real president who loved the country, this wouldn't have happened",2024,12.91,26,
8/26/2024,Ranil,"This man bluffs,when he gets power he is like Hitler will not listen to anyone & do not care anyone.UNP lost all its seats in 2019 due to central bank corruption,Digana violence and easter sunday bomb blast .And also he looksafter corrupt politicians and VIPs.Innocent he punishes",2024,12.91,26,
8/26/2024,Ranil,Let’s youth run the country Mr. President you are way past your retirement age. You are Getting closer to the Heaven,2024,12.91,26,
8/26/2024,Ranil,"Deflecting and gaslighting the people, all his life. Easter attack, not me, I have no responsibility,..catching criminals ? not my responsibility, I was just the prime minister, enjoying your tax money, taking foreign trips, enjoying my perks, and privileges, you fools.",2024,12.91,26,
8/26/2024,Ranil,"RW"" as an abbreviation for Ranil Wickremesinghe **Resourceful Winner**: This could emphasize Wickremesinghe's capability to achieve success through resourcefulness, especially in navigating the challenges of Sri Lankan politics and economic crises",2024,12.91,26,
8/25/2024,Ranil,"Cut the crap, you are a bank thief ! Stole from the country !",2024,12.91,26,
8/25/2024,Ranil,"Even if Ranil wins he cannot keep it up.Because we saw from2015 - 2018 how Pohuttuwa played games with his Govt.1st Central Bank Bond scam,2nd Digana Violence 3rd easter Bomb Blast.UNP couldnot get even a single seat in 2019, island wide",2024,12.91,26,
8/25/2024,Ranil,Who paid for this ?,2024,12.91,26,
8/25/2024,Ranil,He is not going to win the election believe me friends,2024,12.91,26,
8/25/2024,Ranil,Excellent well thought out speech,2024,12.91,26,
8/25/2024,Ranil,"Thank you, President Wickremesinghe, for your dedication",2024,12.91,26,
8/25/2024,Ranil,Grateful for President Ranil Wickremesinghe's tireless work during the crisis. His decisive actions are helping us navigate these uncertain times with hope and determination.,2024,12.91,26,
8/25/2024,Ranil,Admiring President Wickremesinghe's focus on education and innovation. His vision for empowering the youth is the key to our country's success.,2024,12.91,26,
8/25/2024,Ranil,"President Ranil ,your efforts are truly appreciated",2024,12.91,26,
8/25/2024,Ranil,We will be joining with Ranil,2024,12.91,26,
8/24/2024,Ranil,All the people are for Ranil for the leader who worked,2024,12.91,26,
8/24/2024,Ranil,we are with you president,2024,12.91,26,
8/24/2024,Ranil,You are always welcome to Pottuvil.,2024,12.91,26,
8/24/2024,Ranil,"Ranil Wickremesinghe is the turning point in political history...No leader in political history has worked for his country without using colored parties..but Ranil Wickremesinghe and some other political leaders with backbone like Prasanna Ranatunga, Manusha Nanayakkara, Kanchana Wijesekara Harin. He got rid of ideology and came forward for the country.",2024,12.91,26,
8/24/2024,Ranil,"had the pleasure of watching your event yesterday, which was thoughtfully arranged by Musaraf MP. It was inspiring to see your vision and leadership in action, particularly with the focus on areas like Pottuvil. As a resident of Pottuvil, I deeply appreciate your commitment to our community and your efforts to address our needs. I wholeheartedly support your journey and wish you continued success.",2024,12.91,26,
8/24/2024,Ranil,Rajapaksha's d*ck sucker.,2024,12.91,26,
8/24/2024,Ranil,This is what sheep look like,2024,12.91,26,
8/24/2024,Ranil,It is funny that Pillayan is thanking the group (Rent-a-Crowd) responsible for hiring village people for this rally.,2024,12.91,26,
8/24/2024,Ranil,Mr President my father & my family voted for you for decades in SL it's so unimaginable to see you with the team of corrupt vagrants they have taken away your charisma & reduced to nothing taking away your pride. It's sad to see you in this state .Wish you the Best,2024,12.91,26,
8/24/2024,Ranil,"Question is why only now, few days left for the election. Dear RW, you have been fooling us for the last 47 yrs, Not any more. These tricks are your baits for votes Giving lifeblood to people not a violation of human rights: President -",2024,12.91,26,
8/23/2024,Ranil,Any recruitment for bombing? In near by,2024,12.91,26,
8/23/2024,Ranil,Looks like an interesting event happening in Akkaraipattu! Glad to see the community coming together for this rally. Can't wait to see the highlights and updates from the event.,2024,12.91,26,
8/23/2024,Ranil,His right !! My vote to my president,2024,12.91,26,
8/23/2024,Ranil,there is no audience,2024,12.91,26,
8/23/2024,Ranil,"This guy just managed it well, people paid off everything keep it remember",2024,12.91,26,
8/23/2024,Ranil,Ranil Wickremesinghe's participation in the Global South Summit highlights his dedication to positioning Sri Lanka as a key player on the global stage. Proud of our leadership!,2024,12.91,26,
8/23/2024,Ranil,Hon Ali Sabri funs from Tax not from your home or boothaley,2024,12.91,26,
8/23/2024,Ranil,Mr. President let your portfolio Hon Ali Sabri to change his mind setup,2024,12.91,26,
8/23/2024,Ranil,Congratulations,2024,12.91,26,
8/23/2024,Ranil,Same story every Rally,2024,12.91,26,
8/22/2024,Ranil,We will definitely join with you mr president.,2024,12.91,26,
8/22/2024,Ranil,Your proactive approach to launching new projects and investment zones is inspiring. It’s clear that you are working tirelessly to ensure a prosperous future for Sri Lanka. Thank you for your unwavering leadership,2024,12.91,26,
8/22/2024,Ranil,"We thought only SAJITH RAJAPAKSA can copy from NPP, but Now RANIL RAJAPAKSA also joined",2024,12.91,26,
8/22/2024,Ranil,Grate leadership for our country for lifetime,2024,12.91,26,
8/22/2024,Ranil,i can see the remote control of the car which been fixed under the robot.,2024,12.91,26,
8/22/2024,Ranil,28 days to meet the judiciary!,2024,12.91,26,
8/22/2024,Ranil,More and more false narratives and propaganda are being spread by the corrupt and their slaves. Just remember. They all must go.,2024,12.91,26,
8/22/2024,Ranil,What's the purpose of having IT conference after destroying the same? Can you make public the loss of IT sector for the last 2 years due to the tax burden enforced on professionals?,2024,12.91,26,
8/22/2024,Ranil,Whose idea is it to use your social handle in all caps? RW_SriLanka is better and more professional in my opinion.,2024,12.91,26,
8/22/2024,Ranil,Good Morning Sir,2024,12.91,26,
8/21/2024,Ranil,Our money,2024,12.91,26,
8/21/2024,Ranil,"Just curious, who paid for this ? Presidential secretariat or a political supporter ?",2024,12.91,26,
8/21/2024,Ranil,Best of luck,2024,12.91,26,
8/21/2024,Ranil,Mr. RW chances are very rare with your victory as long as NPP on board.,2024,12.91,26,
8/21/2024,Ranil,Network connection so bad,2024,12.91,26,
8/21/2024,Ranil,Most successfull leader,2024,12.91,26,
8/21/2024,Ranil,Only President Ranil can give the right leadership to this country,2024,12.91,26,
8/21/2024,Ranil,His calm and steady leadership is exactly what Sri Lanka needs,2024,12.91,26,
8/21/2024,Ranil,May you have the strength to develop this country in these two years as well as in the next five years,2024,12.91,26,
8/21/2024,Ranil,Ranil is committed to democracy.His experience is invaluable,2024,12.91,26,
8/19/2024,Ranil,May the Blessings of the Universe be with President Ranil to safeguard our motherland.,2024,12.91,26,
8/19/2024,Ranil,"Mr. President, who freed the country from various crisis situations in the country in the past many years, starting with Covid, and gave us a free country to hold Dalada parade freely like this, Mr. President",2024,12.91,26,
8/19/2024,Ranil,"Looking at Bangladesh tody, im very Thankful to you sir may you you have the blessings of the triple gems",2024,12.91,26,
8/19/2024,Ranil,"Mr. President, we need to appreciate your support to successfully hold our Esala Perahera festival by rescuing the country from the crisis that was in our country",2024,12.91,26,
8/19/2024,Ranil,You are a great leader..,2024,12.91,26,
8/19/2024,Ranil,We all with you sir..,2024,12.91,26,
8/19/2024,Ranil,"He should be given another term of presidency to continue his services,",2024,12.91,26,
8/19/2024,Ranil,"If the people don't realize this, they are the once who is going to pay for it Experience they had in polima culture,People should not forget the past",2024,12.91,26,
8/19/2024,Ranil,The people of Sri Lanka have been made poor. Who is responsible for them? Don't send them around. This is the real situation. People's pollsters come into politics and create a situation to make people angry.,2024,12.91,26,
8/19/2024,Ranil,Great son of SriLanka,2024,12.91,26,
8/18/2024,Ranil,"It’s inspiring to see President Wickremesinghe prioritizing regional cooperation, especially with India. His focus on strengthening ties with our neighbors will undoubtedly lead to greater stability and growth",2024,12.91,26,
8/18/2024,Ranil,"y acknowledging the critical support from Prime Minister Modi and the people of India, President Ranil Wickremesinghe once again shows his gratitude and statesmanship, ensuring that Sri Lanka's relationships with key global partners remain strong and mutually beneficial. His leadership in these discussions reflects his dedication to securing a sustainable and prosperous future for Sri Lanka and the broader regio",2024,12.91,26,
8/18/2024,Ranil,Your strong and clear goal to maintain our country at the highest level with the world is really what we expect from you as citizens of our motherland,2024,12.91,26,
8/18/2024,Ranil,He is a leader who sacrifices himself for the country,2024,12.91,26,
8/18/2024,Ranil,great to see Mr.ranil emphasizing the importantance of unity and economic collaboration at the global south voice conference.a true visinory for Sri lankas future . good luck,2024,12.91,26,
8/18/2024,Ranil,Do you have a good plan to create the future of the country,2024,12.91,26,
8/18/2024,Ranil,Great Leader of Sri Lanka President Hon Ranil Wickramasinghe,2024,12.91,26,
8/18/2024,Ranil,Mr. Ranil is leading the way for a brighter future at the Global South Voice Conference! Strengthening regional ties and cooperation is the key to success.,2024,12.91,26,
8/18/2024,Ranil,"RV only can be developed theIf Ranil had not come forward then, I don't know who would rule the country today. Sajith is hiding and Anura is not there. But today the country is alive and well, now Anura and Sajitu are fighting and struggling to beg for our votes saying that they will develop the country. He joined Ranil because of his desire to build the country. Those people have been somewhat successful today. In the future, you can vote with confidence in them. nation",2024,12.91,26,
8/18/2024,Ranil,One month. That’s it mate,2024,12.91,26,
8/17/2024,Ranil,We are with you sir,2024,12.91,26,
8/17/2024,Ranil,Great leader,2024,12.91,26,
8/17/2024,Ranil,My country belongs to you. You're the greatest leader in the world mr. President.. in future you will take my country where l am now working place dubai. Triple Gem's blessed you,2024,12.91,26,
8/17/2024,Ranil,Its time for you to stay home. Thank you for doing nothing for the past 50,2024,12.91,26,
8/17/2024,Ranil,You can take this country forward .All the best Mr President,2024,12.91,26,
8/17/2024,Ranil,Why are you omitting the Christian’s in your address? I know that the Christian clergy don’t get into the political stages but there are Christian voters hence you would be perceived to be anti Christian! Please address as the faithful of all religions and races as one Sri Lanka.,2024,12.91,26,
8/17/2024,Ranil,Omg your speech was ridiculous and the whole speech dedicated to get votes from underprivileged people by promising them things you are barely able to do. WTF.,2024,12.91,26,
8/17/2024,Ranil,Congratulations Sir,2024,12.91,26,
8/17/2024,Ranil,f you want to resolve the economic crisis resolve the ethic problems in the country. Tamils and Muslims must be treated equally. Merit basis and Federalism is the solution and that will bring more investments to the country,2024,12.91,26,
8/17/2024,Ranil,We are supporting Ranil,2024,12.91,26,
8/16/2024,Ranil,On what basis did you pardon the LTTE bombers who killed more than hundred people in the central bank bombing?,2024,12.91,26,
8/16/2024,Ranil,President ranil wickremesinghe keep up the great work,2024,12.91,26,
8/16/2024,Ranil,"if you lose this election, will you retire from politics?",2024,12.91,26,
8/16/2024,Ranil,When are you going to retire and keep away from politics?,2024,12.91,26,
8/16/2024,Ranil,What in your view is the bigger crime ?,2024,12.91,26,
8/16/2024,Ranil,"Stability and calmness in leadership are what we need right now, and you're delivering just that. Proud of your efforts",2024,12.91,26,
8/16/2024,Ranil,Want publicity immediately,2024,12.91,26,
8/16/2024,Ranil,Google balloon will restart again?,2024,12.91,26,
8/16/2024,Ranil,National hope,2024,12.91,26,
8/16/2024,Ranil,RANIL,2024,12.91,26,
8/15/2024,Ranil,Good luck to you sir!,2024,12.91,26,
8/15/2024,Ranil,"""It's heartening to see a leader so focused on unity and development.",2024,12.91,26,
8/15/2024,Ranil,My vote is for you!,2024,12.91,26,
8/15/2024,Ranil,Good luck!!,2024,12.91,26,
8/15/2024,Ranil,"Dear President Ranil Wickremesinghe, I wish you strength, wisdom, and success in your candidacy for the 2024 presidential election. May your vision for Sri Lanka's recovery and growth guide the nation towards stability and prosperity. May you continue to inspire hope in the hearts of all Sri Lankans, and lead with integrity and dedication for the betterment of the country. Best of luck in the presidential election",2024,12.91,26,
8/15/2024,Ranil,"You were there in the Parliament from 1977 holding almost all the portfolios from MP, Cabinet,PM, to President. Are you saying the change you couldn't do for last 47 years can be done in next 5 years? (If elected). Please don't act like a child trying to mislead people. We remember CBSL Bond scam and recently Visa scam. With all these you have the most corrupted people in the history of SL parliament around you and waiting for your treat.",2024,12.91,26,
8/15/2024,Ranil,anil W is the best suited for the next four SriLanka. His politics and agenda will make SL move forward.,2024,12.91,26,
8/15/2024,Ranil,The tea plantation workers are also the Sri Lankan people but they aren’t being helped. You have been president for the last 2 years and haven’t helped them. The rapes of young girls have gone up. The gun violence has gone up. How can the people of Sri Lanka believe your duties,2024,12.91,26,
8/15/2024,Ranil,My president,2024,12.91,26,
